% Model:              geometry_test_remi_eugenie_sans_cellule_ter.mph
% Version:            COMSOL 6.2.0.415
% Date:               Oct 8 2024, 17:03
% Dimension:          3
% Nodes:              508
% Expressions:        21
% Description:        Potentiel électrique
% Length unit:        µm
% x                       y                        z                        V (V) @ freq=1000                                 V (V) @ freq=1258.9                               V (V) @ freq=1584.9                               V (V) @ freq=1995.3                               V (V) @ freq=2511.9                               V (V) @ freq=3162.3                               V (V) @ freq=3981.1                               V (V) @ freq=5011.9                               V (V) @ freq=6309.6                               V (V) @ freq=7943.3                               V (V) @ freq=10000                                V (V) @ freq=12589                                V (V) @ freq=15849                                V (V) @ freq=19953                                V (V) @ freq=25119                                V (V) @ freq=31623                                V (V) @ freq=39811                                V (V) @ freq=50119                                V (V) @ freq=63096                                V (V) @ freq=79433                                V (V) @ freq=1E5
-13.472603221864125       -4.28199095140782        1.1102230246251565E-16   0.010815923993673263                              0.010815923993673263                              0.010815923993673248                              0.010815923993673333                              0.010815923993673239                              0.010815923993673317                              0.010815923993673282                              0.01081592399367331                               0.010815923993673308                              0.0108159239936733                                0.010815923993673314                              0.010815923993673295                              0.010815923993673284                              0.010815923993673256                              0.01081592399367327                               0.010815923993673255                              0.01081592399367325                               0.01081592399367327                               0.010815923993673263                              0.010815923993673244                              0.01081592399367325
0.22517849758320363       -27.44921929856158       1.1102230246251565E-16   0.01252814661632798                               0.012528146616327967                              0.012528146616327947                              0.01252814661632806                               0.012528146616327946                              0.012528146616328029                              0.012528146616327994                              0.012528146616328034                              0.012528146616328029                              0.012528146616328013                              0.012528146616328034                              0.012528146616328012                              0.012528146616328013                              0.012528146616327963                              0.012528146616327982                              0.012528146616327968                              0.012528146616327956                              0.012528146616327973                              0.012528146616327979                              0.012528146616327954                              0.012528146616327951
4.532404921815365         -19.599194483010347      0                        0.013066549897432186                              0.013066549897432172                              0.013066549897432155                              0.01306654989743226                               0.013066549897432148                              0.013066549897432238                              0.013066549897432186                              0.013066549897432238                              0.013066549897432233                              0.013066549897432212                              0.013066549897432235                              0.013066549897432209                              0.013066549897432212                              0.013066549897432164                              0.013066549897432193                              0.013066549897432165                              0.013066549897432158                              0.013066549897432181                              0.013066549897432184                              0.013066549897432158                              0.013066549897432148
-3.6217254826041345       -11.984739792037246      3.3306690738754696E-16   0.012047283649233666                              0.012047283649233666                              0.012047283649233659                              0.012047283649233746                              0.012047283649233638                              0.012047283649233732                              0.012047283649233693                              0.012047283649233721                              0.012047283649233718                              0.01204728364923371                               0.012047283649233728                              0.0120472836492337                                0.012047283649233706                              0.012047283649233666                              0.012047283649233681                              0.012047283649233664                              0.012047283649233655                              0.012047283649233678                              0.012047283649233674                              0.012047283649233655                              0.012047283649233652
-2.6688703488501315       -18.998048053639415      -4.440892098500626E-16   0.01216639053028017                               0.01216639053028016                               0.012166390530280147                              0.012166390530280246                              0.012166390530280138                              0.01216639053028023                               0.012166390530280187                              0.012166390530280215                              0.012166390530280218                              0.012166390530280206                              0.012166390530280223                              0.012166390530280194                              0.012166390530280203                              0.012166390530280157                              0.012166390530280177                              0.01216639053028016                               0.012166390530280147                              0.012166390530280163                              0.01216639053028017                               0.01216639053028014                               0.012166390530280137
-19.108852027954974       14.88584324590878        6.938893903907228E-18    0.01011139293460435                               0.01011139293460434                               0.010111392934604325                              0.010111392934604412                              0.01011139293460433                               0.01011139293460439                               0.010111392934604363                              0.010111392934604377                              0.010111392934604377                              0.010111392934604382                              0.010111392934604401                              0.010111392934604365                              0.01011139293460437                               0.010111392934604335                              0.010111392934604347                              0.010111392934604339                              0.010111392934604325                              0.010111392934604344                              0.010111392934604346                              0.010111392934604337                              0.010111392934604337
-5.657510073176572        -9.285754992507526       1.1102230246251565E-15   0.01179281058854599                               0.011792810588545992                              0.01179281058854599                               0.01179281058854607                               0.011792810588545966                              0.011792810588546056                              0.011792810588546023                              0.011792810588546044                              0.011792810588546043                              0.011792810588546039                              0.011792810588546055                              0.011792810588546027                              0.011792810588546032                              0.011792810588545992                              0.011792810588546006                              0.011792810588545992                              0.011792810588545984                              0.011792810588546004                              0.011792810588546001                              0.011792810588545982                              0.01179281058854598
-12.175492049514272       4.033989439677525        0                        0.010978062884556782                              0.010978062884556779                              0.010978062884556772                              0.010978062884556852                              0.010978062884556763                              0.010978062884556834                              0.010978062884556798                              0.010978062884556824                              0.01097806288455682                               0.010978062884556824                              0.010978062884556843                              0.010978062884556807                              0.010978062884556808                              0.010978062884556779                              0.010978062884556793                              0.010978062884556777                              0.010978062884556767                              0.010978062884556782                              0.0109780628845568                                0.010978062884556768                              0.010978062884556768
0                         0                        0                        0.012499999317526793                              0.01249999931752677                               0.012499999317526763                              0.012499999317526855                              0.012499999317526751                              0.012499999317526838                              0.012499999317526796                              0.012499999317526824                              0.01249999931752682                               0.012499999317526819                              0.012499999317526841                              0.012499999317526805                              0.012499999317526813                              0.01249999931752677                               0.012499999317526789                              0.012499999317526763                              0.012499999317526763                              0.012499999317526775                              0.012499999317526801                              0.012499999317526763                              0.01249999931752675
-5.6544896709057895       9.878840852023448        8.881784197001252E-16    0.011793188142764206                              0.011793188142764205                              0.011793188142764182                              0.01179318814276428                               0.011793188142764182                              0.011793188142764255                              0.011793188142764222                              0.011793188142764243                              0.011793188142764246                              0.011793188142764251                              0.011793188142764265                              0.01179318814276423                               0.011793188142764241                              0.011793188142764201                              0.01179318814276422                               0.011793188142764196                              0.011793188142764185                              0.011793188142764213                              0.011793188142764211                              0.011793188142764185                              0.01179318814276419
2.520272403160671         10.836270481960254       0                        0.012815033361822038                              0.012815033361822032                              0.012815033361822013                              0.012815033361822117                              0.012815033361822015                              0.012815033361822086                              0.01281503336182205                               0.012815033361822077                              0.012815033361822083                              0.012815033361822086                              0.0128150333618221                                0.012815033361822069                              0.012815033361822076                              0.012815033361822032                              0.012815033361822051                              0.012815033361822029                              0.012815033361822022                              0.012815033361822055                              0.012815033361822048                              0.012815033361822024                              0.01281503336182203
3.867722202255945         20.553845772065845       0                        0.01298346458644407                               0.01298346458644406                               0.012983464586444051                              0.012983464586444159                              0.012983464586444055                              0.012983464586444126                              0.012983464586444083                              0.012983464586444117                              0.012983464586444119                              0.012983464586444123                              0.012983464586444143                              0.012983464586444105                              0.012983464586444109                              0.012983464586444062                              0.012983464586444086                              0.012983464586444067                              0.01298346458644407                               0.012983464586444091                              0.012983464586444093                              0.012983464586444062                              0.012983464586444074
-1.5671908992654853       21.708984773420628       0                        0.012304100478973661                              0.01230410047897365                               0.01230410047897364                               0.012304100478973744                              0.012304100478973646                              0.012304100478973717                              0.012304100478973673                              0.01230410047897371                               0.012304100478973705                              0.012304100478973711                              0.012304100478973734                              0.012304100478973692                              0.012304100478973696                              0.012304100478973654                              0.012304100478973673                              0.012304100478973656                              0.012304100478973658                              0.012304100478973673                              0.012304100478973682                              0.012304100478973654                              0.01230410047897366
3.4670769328673554        23.665168387721604       0                        0.0129333839317236                                0.01293338393172359                               0.012933383931723583                              0.01293338393172369                               0.012933383931723583                              0.012933383931723658                              0.012933383931723613                              0.012933383931723651                              0.01293338393172365                               0.012933383931723653                              0.012933383931723675                              0.012933383931723632                              0.012933383931723637                              0.012933383931723592                              0.012933383931723615                              0.012933383931723599                              0.0129333839317236                                0.012933383931723618                              0.012933383931723625                              0.012933383931723592                              0.012933383931723604
0.260260863047201         28.248166478445675       2.220446049250313E-16    0.01253253194127642                               0.012532531941276414                              0.012532531941276402                              0.01253253194127651                               0.012532531941276393                              0.012532531941276473                              0.012532531941276431                              0.012532531941276468                              0.012532531941276463                              0.012532531941276471                              0.01253253194127649                               0.012532531941276443                              0.012532531941276452                              0.012532531941276412                              0.012532531941276433                              0.012532531941276414                              0.012532531941276417                              0.012532531941276431                              0.012532531941276442                              0.012532531941276414                              0.012532531941276421
9.837550448063459         -23.543155319402942      0                        0.013729693046722473                              0.013729693046722457                              0.013729693046722443                              0.013729693046722549                              0.013729693046722436                              0.01372969304672253                               0.013729693046722481                              0.01372969304672253                               0.013729693046722518                              0.013729693046722499                              0.013729693046722523                              0.013729693046722502                              0.013729693046722509                              0.01372969304672245                               0.013729693046722481                              0.01372969304672245                               0.013729693046722447                              0.013729693046722467                              0.013729693046722478                              0.013729693046722447                              0.013729693046722431
21.18154242336164         -28.8150508059844        0                        0.01514769194998341                               0.015147691949983418                              0.015147691949983402                              0.01514769194998349                               0.015147691949983394                              0.015147691949983494                              0.015147691949983444                              0.015147691949983479                              0.015147691949983461                              0.015147691949983461                              0.015147691949983475                              0.015147691949983466                              0.015147691949983479                              0.01514769194998341                               0.015147691949983437                              0.015147691949983406                              0.015147691949983399                              0.015147691949983423                              0.015147691949983437                              0.015147691949983402                              0.015147691949983388
-3.7569304260741014       -9.860211068803686       -4.440892098500626E-16   0.012030383032230342                              0.012030383032230342                              0.012030383032230339                              0.01203038303223042                               0.012030383032230318                              0.012030383032230408                              0.012030383032230373                              0.012030383032230396                              0.012030383032230394                              0.012030383032230387                              0.012030383032230408                              0.012030383032230378                              0.012030383032230384                              0.012030383032230346                              0.012030383032230356                              0.012030383032230344                              0.012030383032230335                              0.012030383032230354                              0.012030383032230352                              0.012030383032230335                              0.012030383032230332
7.828987670543893         -9.406867644147212       0                        0.013478622720971896                              0.013478622720971885                              0.01347862272097187                               0.013478622720971965                              0.013478622720971868                              0.013478622720971955                              0.013478622720971903                              0.013478622720971938                              0.01347862272097194                               0.013478622720971929                              0.013478622720971962                              0.013478622720971924                              0.013478622720971934                              0.013478622720971885                              0.013478622720971913                              0.01347862272097188                               0.013478622720971879                              0.013478622720971896                              0.013478622720971906                              0.013478622720971877                              0.013478622720971875
6.882793853697615         -16.85210600092922       -4.440892098500626E-16   0.013360348499595737                              0.013360348499595722                              0.013360348499595706                              0.013360348499595808                              0.0133603484995957                                0.01336034849959579                               0.013360348499595737                              0.013360348499595786                              0.013360348499595782                              0.013360348499595762                              0.01336034849959579                               0.01336034849959576                               0.013360348499595769                              0.013360348499595717                              0.013360348499595746                              0.013360348499595713                              0.013360348499595713                              0.013360348499595732                              0.01336034849959574                               0.01336034849959571                               0.013360348499595701
8.256965293454842         8.112124913773565        -4.440892098500626E-16   0.013532119936737478                              0.013532119936737474                              0.013532119936737457                              0.013532119936737563                              0.013532119936737455                              0.013532119936737528                              0.013532119936737494                              0.013532119936737525                              0.013532119936737523                              0.01353211993673752                               0.01353211993673755                               0.013532119936737507                              0.013532119936737516                              0.013532119936737473                              0.0135321199367375                                0.013532119936737471                              0.013532119936737466                              0.013532119936737492                              0.013532119936737492                              0.013532119936737468                              0.013532119936737481
8.746164907507687         -3.965627305161598       8.881784197001252E-16    0.013593269873807906                              0.013593269873807901                              0.013593269873807884                              0.01359326987380798                               0.013593269873807878                              0.013593269873807962                              0.013593269873807918                              0.013593269873807948                              0.013593269873807951                              0.013593269873807937                              0.013593269873807975                              0.013593269873807934                              0.013593269873807944                              0.0135932698738079                                0.013593269873807925                              0.013593269873807896                              0.013593269873807892                              0.01359326987380791                               0.013593269873807916                              0.013593269873807892                              0.0135932698738079
14.021622283467636        -18.062304319487204      4.440892098500626E-16    0.014252701993959557                              0.014252701993959536                              0.014252701993959524                              0.014252701993959614                              0.014252701993959515                              0.014252701993959609                              0.01425270199395955                               0.014252701993959602                              0.014252701993959583                              0.014252701993959593                              0.014252701993959605                              0.01425270199395958                               0.01425270199395959                               0.014252701993959532                              0.014252701993959558                              0.014252701993959536                              0.014252701993959522                              0.01425270199395955                               0.014252701993959558                              0.014252701993959518                              0.014252701993959511
19.932251608389713        -21.547164001097318      -2.220446049250313E-16   0.01499153061054517                               0.014991530610545162                              0.014991530610545149                              0.014991530610545232                              0.01499153061054514                               0.014991530610545235                              0.01499153061054518                               0.014991530610545225                              0.014991530610545199                              0.014991530610545218                              0.014991530610545225                              0.014991530610545204                              0.014991530610545221                              0.014991530610545156                              0.01499153061054518                               0.014991530610545156                              0.014991530610545142                              0.014991530610545173                              0.01499153061054518                               0.014991530610545142                              0.014991530610545135
16.841838765781457        -20.32330642627398       4.440892098500626E-16    0.014605229032534188                              0.01460522903253417                               0.01460522903253416                               0.01460522903253424                               0.014605229032534148                              0.014605229032534247                              0.014605229032534188                              0.014605229032534233                              0.014605229032534209                              0.014605229032534231                              0.014605229032534237                              0.014605229032534212                              0.014605229032534226                              0.014605229032534167                              0.01460522903253419                               0.01460522903253417                               0.014605229032534153                              0.014605229032534181                              0.014605229032534188                              0.014605229032534155                              0.014605229032534145
17.739805440094614        -16.798508225556315      -4.440892098500626E-16   0.014717474859979568                              0.014717474859979544                              0.014717474859979533                              0.014717474859979617                              0.014717474859979526                              0.01471747485997962                               0.014717474859979561                              0.014717474859979611                              0.014717474859979585                              0.014717474859979608                              0.014717474859979613                              0.014717474859979587                              0.014717474859979603                              0.01471747485997954                               0.014717474859979566                              0.014717474859979545                              0.01471747485997953                               0.014717474859979563                              0.014717474859979568                              0.014717474859979526                              0.014717474859979523
19.894633457151887        -17.727983356171023      2.220446049250313E-16    0.01498682833796035                               0.01498682833796033                               0.01498682833796032                               0.0149868283379604                                0.014986828337960313                              0.014986828337960407                              0.014986828337960348                              0.014986828337960396                              0.01498682833796037                               0.014986828337960393                              0.014986828337960398                              0.014986828337960372                              0.014986828337960386                              0.014986828337960327                              0.014986828337960351                              0.01498682833796033                               0.014986828337960317                              0.014986828337960348                              0.014986828337960355                              0.014986828337960313                              0.014986828337960308
14.857532568837655        -14.927804858063364      4.440892098500626E-16    0.014357190773601286                              0.014357190773601267                              0.014357190773601255                              0.014357190773601342                              0.014357190773601248                              0.014357190773601338                              0.01435719077360128                               0.014357190773601328                              0.014357190773601307                              0.014357190773601326                              0.014357190773601338                              0.014357190773601309                              0.01435719077360132                               0.014357190773601265                              0.01435719077360129                               0.014357190773601267                              0.014357190773601255                              0.01435719077360128                               0.01435719077360129                               0.014357190773601251                              0.014357190773601246
13.32771643602863         3.9758308981639603       8.881784197001252E-16    0.014165963791493034                              0.014165963791493031                              0.014165963791493017                              0.014165963791493118                              0.01416596379149301                               0.014165963791493087                              0.014165963791493059                              0.014165963791493087                              0.014165963791493083                              0.014165963791493066                              0.014165963791493107                              0.014165963791493062                              0.01416596379149307                               0.014165963791493024                              0.014165963791493062                              0.014165963791493024                              0.01416596379149302                               0.014165963791493045                              0.014165963791493055                              0.014165963791493024                              0.014165963791493034
18.423174359228383        10.111010543902257       8.881784197001252E-16    0.01480289599276119                               0.01480289599276119                               0.014802895992761165                              0.014802895992761272                              0.014802895992761161                              0.014802895992761257                              0.014802895992761207                              0.014802895992761245                              0.014802895992761245                              0.014802895992761224                              0.014802895992761269                              0.01480289599276122                               0.01480289599276123                               0.014802895992761179                              0.014802895992761217                              0.014802895992761179                              0.01480289599276119                               0.014802895992761208                              0.014802895992761217                              0.014802895992761186                              0.014802895992761196
15.187530694671816        12.045593748587795       4.440892098500626E-16    0.014398440559041895                              0.014398440559041895                              0.014398440559041869                              0.014398440559041978                              0.014398440559041867                              0.01439844055904196                               0.014398440559041908                              0.014398440559041948                              0.014398440559041948                              0.014398440559041933                              0.014398440559041973                              0.014398440559041928                              0.014398440559041938                              0.014398440559041888                              0.014398440559041919                              0.014398440559041886                              0.014398440559041895                              0.014398440559041915                              0.014398440559041917                              0.014398440559041893                              0.014398440559041902
18.695352772927574        13.21650106500352        4.440892098500626E-16    0.01483691830007993                               0.01483691830007993                               0.0148369183000799                                0.014836918300080012                              0.0148369183000799                                0.01483691830008                                  0.014836918300079943                              0.014836918300079983                              0.014836918300079981                              0.014836918300079965                              0.014836918300080007                              0.014836918300079958                              0.014836918300079969                              0.01483691830007992                               0.014836918300079951                              0.014836918300079917                              0.01483691830007993                               0.014836918300079948                              0.014836918300079951                              0.014836918300079924                              0.014836918300079941
9.541685623392112         15.673868439640511       -1.7763568394002505E-15  0.013692709973621622                              0.013692709973621611                              0.013692709973621596                              0.013692709973621708                              0.0136927099736216                                0.01369270997362167                               0.013692709973621639                              0.013692709973621674                              0.01369270997362167                               0.013692709973621663                              0.013692709973621698                              0.013692709973621655                              0.01369270997362166                               0.013692709973621618                              0.01369270997362164                               0.013692709973621611                              0.013692709973621611                              0.013692709973621637                              0.013692709973621642                              0.013692709973621613                              0.013692709973621627
7.55758164471078          22.30338125221434        0                        0.013444696994665984                              0.01344469699466597                               0.013444696994665963                              0.013444696994666074                              0.01344469699466597                               0.013444696994666038                              0.013444696994665998                              0.013444696994666036                              0.013444696994666033                              0.013444696994666033                              0.01344469699466606                               0.013444696994666019                              0.013444696994666022                              0.013444696994665977                              0.013444696994666001                              0.013444696994665979                              0.013444696994665984                              0.013444696994666001                              0.01344469699466601                               0.013444696994665977                              0.013444696994665991
15.721345801646788        17.658917442529344       -4.440892098500626E-16   0.014465167462624367                              0.014465167462624355                              0.014465167462624329                              0.014465167462624447                              0.01446516746262434                               0.014465167462624419                              0.014465167462624376                              0.014465167462624415                              0.014465167462624409                              0.0144651674626244                                0.014465167462624436                              0.014465167462624391                              0.014465167462624395                              0.014465167462624356                              0.014465167462624377                              0.014465167462624346                              0.014465167462624353                              0.014465167462624374                              0.014465167462624383                              0.014465167462624353                              0.014465167462624372
13.332476599419312        28.98944781021484        5.551115123125783E-16    0.014166558827203237                              0.014166558827203234                              0.014166558827203225                              0.014166558827203342                              0.014166558827203246                              0.0141665588272033                                0.014166558827203263                              0.014166558827203314                              0.014166558827203288                              0.014166558827203291                              0.01416655882720333                               0.014166558827203284                              0.014166558827203284                              0.014166558827203246                              0.014166558827203263                              0.014166558827203225                              0.01416655882720324                               0.014166558827203257                              0.014166558827203274                              0.014166558827203243                              0.014166558827203262
11.900745177013802        28.899053143331436       2.220446049250313E-16    0.013987592408485752                              0.013987592408485747                              0.01398759240848574                               0.013987592408485855                              0.01398759240848576                               0.013987592408485815                              0.013987592408485778                              0.013987592408485825                              0.013987592408485804                              0.013987592408485806                              0.013987592408485844                              0.013987592408485797                              0.013987592408485797                              0.013987592408485757                              0.01398759240848578                               0.013987592408485742                              0.013987592408485754                              0.013987592408485771                              0.013987592408485789                              0.013987592408485756                              0.013987592408485777
12.967570717711146        29.650719858313877       1.0547118733938987E-15   0.01412094559410382                               0.014120945594103816                              0.014120945594103807                              0.014120945594103923                              0.01412094559410383                               0.014120945594103882                              0.014120945594103849                              0.014120945594103896                              0.014120945594103871                              0.014120945594103873                              0.014120945594103911                              0.014120945594103866                              0.014120945594103866                              0.014120945594103828                              0.014120945594103847                              0.014120945594103807                              0.014120945594103821                              0.014120945594103838                              0.014120945594103856                              0.014120945594103826                              0.014120945594103845
15.940693649239293        -4.444600505080235       4.440892098500626E-16    0.014492585900080079                              0.014492585900080068                              0.014492585900080058                              0.014492585900080148                              0.01449258590008005                               0.014492585900080138                              0.01449258590008009                               0.014492585900080134                              0.014492585900080129                              0.014492585900080117                              0.014492585900080148                              0.014492585900080117                              0.014492585900080119                              0.014492585900080065                              0.014492585900080101                              0.014492585900080065                              0.014492585900080072                              0.014492585900080087                              0.014492585900080103                              0.014492585900080065                              0.014492585900080061
21.68152419113481         0.5999092891642912       4.440892098500626E-16    0.015210189677256947                              0.015210189677256937                              0.01521018967725693                               0.015210189677257024                              0.015210189677256923                              0.015210189677257006                              0.015210189677256968                              0.015210189677257013                              0.015210189677257001                              0.015210189677256987                              0.01521018967725702                               0.015210189677256987                              0.015210189677256987                              0.015210189677256932                              0.015210189677256979                              0.015210189677256937                              0.015210189677256944                              0.015210189677256961                              0.015210189677256986                              0.015210189677256934                              0.015210189677256932
29.57135166802263         -23.48594912342767       -1.3322676295501878E-15  0.016196417987169927                              0.016196417987169927                              0.016196417987169916                              0.01619641798716999                               0.016196417987169906                              0.01619641798717001                               0.016196417987169948                              0.016196417987169993                              0.016196417987169972                              0.01619641798716997                               0.016196417987169986                              0.01619641798716997                               0.016196417987169975                              0.01619641798716992                               0.016196417987169948                              0.01619641798716992                               0.01619641798716991                               0.01619641798716994                               0.016196417987169955                              0.016196417987169906                              0.016196417987169903
22.081735624974776        -13.908248795503681      -1.1102230246251565E-16  0.015260216079107967                              0.015260216079107951                              0.015260216079107936                              0.015260216079108022                              0.015260216079107929                              0.015260216079108026                              0.015260216079107963                              0.015260216079108015                              0.015260216079107988                              0.015260216079108005                              0.015260216079108008                              0.01526021607910799                               0.015260216079107998                              0.015260216079107946                              0.015260216079107972                              0.01526021607910795                               0.015260216079107942                              0.01526021607910797                               0.015260216079107979                              0.015260216079107929                              0.015260216079107925
